date,ghi,wind_speed,discharge,p,q,kva
2014-07-22 16:00:00,124.0,1.7,2.2081859109999997,52,30,60.03332407921454
2014-07-22 17:00:00,36.2,2.1,2.2081859109999997,80,50,94.33981132056604
2014-07-22 18:00:00,95.3,2.4,2.2081859109999997,51,23,55.94640292279746
2014-07-22 19:00:00,0.0,2.4,2.2081859109999997,59,40,71.28113354878694
2014-07-22 20:00:00,0.0,3.5,2.2081859109999997,78,28,82.87339742040264
2014-07-22 21:00:00,0.0,3.2,2.2081859109999997,62,15,63.788713735268246
2014-07-22 22:00:00,0.0,1.7,2.2081859109999997,67,4,67.11929677819934
2014-07-22 23:00:00,0.0,0.1,2.2081859109999997,58,6,58.309518948453004
2014-07-23 00:00:00,0.0,2.6,1.386346579,46,3,46.09772228646444
2014-07-23 01:00:00,0.0,3.4,1.386346579,32,1,32.01562118716424
2014-07-23 02:00:00,0.0,0.3,1.386346579,24,1,24.020824298928627
2014-07-23 03:00:00,0.0,1.0,1.386346579,20,1,20.024984394500787
2014-07-23 04:00:00,0.0,0.0,1.386346579,19,9,21.02379604162864
2014-07-23 05:00:00,0.0,0.8,1.386346579,19,9,21.02379604162864
2014-07-23 06:00:00,0.0,1.8,1.386346579,18,8,19.697715603592208
2014-07-23 07:00:00,1.7,0.3,1.386346579,19,12,22.47220505424423
2014-07-23 08:00:00,27.4,0.8,1.386346579,17,11,20.248456731316587
2014-07-23 09:00:00,29.5,1.0,1.386346579,21,10,23.259406699226016
2014-07-23 10:00:00,116.8,1.2,1.386346579,47,5,47.265209192385896
2014-07-23 11:00:00,48.7,5.1,1.386346579,43,3,43.104524124504614
2014-07-23 12:00:00,20.5,4.1,1.386346579,49,10,50.00999900019995
2014-07-23 13:00:00,29.1,1.1,1.386346579,34,12,36.05551275463989
2014-07-23 14:00:00,197.3,2.7,1.386346579,55,9,55.731499172371095
2014-07-23 15:00:00,221.3,2.7,1.386346579,60,25,65.0
2014-07-23 16:00:00,175.9,0.0,1.386346579,56,30,63.52952069707436
2014-07-23 17:00:00,198.6,0.0,1.386346579,79,21,81.74350127074322
2014-07-23 18:00:00,46.9,0.6,1.386346579,43,26,50.24937810560445
2014-07-23 19:00:00,0.0,1.9,1.386346579,41,14,43.32435804486894
2014-07-23 20:00:00,0.0,0.0,1.386346579,25,12,27.730849247724095
2014-07-23 21:00:00,0.0,0.0,1.386346579,38,15,40.85339643163099
2014-07-23 22:00:00,0.0,1.3,1.386346579,42,5,42.2965719651132
2014-07-23 23:00:00,0.0,0.1,1.386346579,68,0,68.0
2014-07-24 00:00:00,0.0,1.7,1.0476067070000001,55,2,55.036351623268054
2014-07-24 01:00:00,0.0,3.1,1.0476067070000001,48,2,48.041648597857254
2014-07-24 02:00:00,0.0,2.6,1.0476067070000001,31,7,31.78049716414141
2014-07-24 03:00:00,0.0,0.0,1.0476067070000001,26,4,26.30589287593181
2014-07-24 04:00:00,0.0,0.0,1.0476067070000001,21,3,21.213203435596427
2014-07-24 05:00:00,0.0,0.0,1.0476067070000001,20,10,22.360679774997898
2014-07-24 06:00:00,8.4,0.5,1.0476067070000001,19,9,21.02379604162864
2014-07-24 07:00:00,24.6,1.6,1.0476067070000001,20,13,23.853720883753127
2014-07-24 08:00:00,24.6,0.0,1.0476067070000001,18,12,21.633307652783937
2014-07-24 09:00:00,86.7,0.1,1.0476067070000001,22,11,24.596747752497688
2014-07-24 10:00:00,150.4,0.3,1.0476067070000001,48,6,48.373546489791295
2014-07-24 11:00:00,206.1,0.0,1.0476067070000001,44,4,44.181444068749045
2014-07-24 12:00:00,558.7,2.4,1.0476067070000001,50,11,51.19570294468082
2014-07-24 13:00:00,581.0,2.5,1.0476067070000001,35,13,37.33630940518894
2014-07-24 14:00:00,176.6,1.4,1.0476067070000001,56,10,56.88585061331157
2014-07-24 15:00:00,454.2,1.5,1.0476067070000001,61,26,66.30987860040162
2014-07-24 16:00:00,166.7,1.1,1.0476067070000001,57,31,64.88451279003334
2014-07-24 17:00:00,64.3,0.5,1.0476067070000001,80,22,82.96987405076617
2014-07-24 18:00:00,21.1,0.8,1.0476067070000001,44,27,51.62363799656123
2014-07-24 19:00:00,0.0,0.9,1.0476067070000001,51,12,52.392747589718944
2014-07-24 20:00:00,0.0,1.1,1.0476067070000001,54,14,55.78530272392541
2014-07-24 21:00:00,0.0,1.8,1.0476067070000001,57,20,60.40695324215582
2014-07-24 22:00:00,0.0,1.3,1.0476067070000001,75,14,76.2954782408499
2014-07-24 23:00:00,0.0,0.0,1.0476067070000001,61,2,61.032778078668514
2014-07-25 00:00:00,0.0,0.0,0.647818863,49,1,49.01020301937138
2014-07-25 01:00:00,0.0,0.9,0.647818863,35,2,35.05709628591621
2014-07-25 02:00:00,0.0,2.0,0.647818863,29,4,29.274562336608895
2014-07-25 03:00:00,0.0,4.3,0.647818863,24,5,24.515301344262525
2014-07-25 04:00:00,0.0,3.8,0.647818863,22,3,22.20360331117452
2014-07-25 05:00:00,0.0,0.0,0.647818863,20,13,23.853720883753127
2014-07-25 06:00:00,15.5,0.3,0.647818863,19,10,21.470910553583888
2014-07-25 07:00:00,123.7,0.0,0.647818863,22,12,25.059928172283335
2014-07-25 08:00:00,217.9,0.0,0.647818863,17,9,19.235384061671343
2014-07-25 09:00:00,793.6,2.9,0.647818863,24,12,26.832815729997478
2014-07-25 10:00:00,342.0,2.9,0.647818863,45,8,45.70557952810576
2014-07-25 11:00:00,254.4,2.3,0.647818863,40,5,40.311288741492746
2014-07-25 12:00:00,369.1,1.5,0.647818863,41,11,42.44997055358225
2014-07-25 13:00:00,424.2,4.2,0.647818863,55,1,55.00909015790027
2014-07-25 14:00:00,862.0,3.8,0.647818863,71,55,89.81091247727082
2014-07-25 15:00:00,300.1,1.3,0.647818863,61,23,65.19202405202648
2014-07-25 16:00:00,107.3,0.9,0.647818863,50,14,51.92301994298868
2014-07-25 17:00:00,118.6,1.0,0.647818863,60,11,61.0
2014-07-25 18:00:00,20.6,0.0,0.647818863,64,41,76.00657866263946
2014-07-25 19:00:00,0.0,5.0,0.647818863,54,26,59.93329625508679
2014-07-25 20:00:00,0.0,2.3,0.647818863,61,18,63.60031446463138
2014-07-25 21:00:00,0.0,0.3,0.647818863,58,25,63.15853069855251
2014-07-25 22:00:00,0.0,0.6,0.647818863,46,2,46.04345773288535
2014-07-25 23:00:00,0.0,0.0,0.647818863,69,5,69.18092222571191
2014-07-26 00:00:00,0.0,0.0,1.328031659,62,3,62.07253821135398
2014-07-26 01:00:00,0.0,0.0,1.328031659,52,5,52.23983154643591
2014-07-26 02:00:00,0.0,1.2,1.328031659,34,8,34.92849839314596
2014-07-26 03:00:00,0.0,0.0,1.328031659,25,12,27.730849247724095
2014-07-26 04:00:00,0.0,0.1,1.328031659,23,9,24.698178070456937
2014-07-26 05:00:00,0.0,0.0,1.328031659,21,11,23.706539182259394
2014-07-26 06:00:00,17.2,1.5,1.328031659,24,5,24.515301344262525
2014-07-26 07:00:00,135.0,2.0,1.328031659,21,7,22.135943621178654
2014-07-26 08:00:00,206.0,2.1,1.328031659,23,6,23.769728648009426
2014-07-26 09:00:00,198.0,2.5,1.328031659,21,11,23.706539182259394
2014-07-26 10:00:00,337.3,2.2,1.328031659,41,10,42.20189569201838
2014-07-26 11:00:00,264.7,0.5,1.328031659,48,6,48.373546489791295
2014-07-26 12:00:00,1213.0,2.8,1.328031659,36,8,36.87817782917155
2014-07-26 13:00:00,1213.0,2.2,1.328031659,52,22,56.462376853972415
2014-07-26 14:00:00,226.9,2.0,1.328031659,66,31,72.91776189653656
2014-07-26 15:00:00,102.1,0.3,1.328031659,64,26,69.07966415668217
2014-07-26 16:00:00,17.6,2.5,1.328031659,58,32,66.24198064671678
2014-07-26 17:00:00,24.9,2.8,1.328031659,60,41,72.67048919609665
2014-07-26 18:00:00,6.8,2.9,1.328031659,76,28,80.99382692526635
2014-07-26 19:00:00,0.0,0.8,1.328031659,64,26,69.07966415668217
2014-07-26 20:00:00,0.0,0.0,1.328031659,66,28,71.69379331573968
2014-07-26 21:00:00,0.0,1.2,1.328031659,51,17,53.75872022286245
2014-07-26 22:00:00,0.0,1.1,1.328031659,51,9,51.78802950489621
2014-07-26 23:00:00,0.0,0.0,1.328031659,68,6,68.26419266350405
2014-07-27 00:00:00,0.0,1.1,1.057054758,55,1,55.00909015790027
2014-07-27 01:00:00,0.0,1.6,1.057054758,47,7,47.51841748206689
2014-07-27 02:00:00,0.0,2.2,1.057054758,31,5,31.400636936215164
2014-07-27 03:00:00,0.0,0.0,1.057054758,28,9,29.410882339705484
2014-07-27 04:00:00,0.0,2.3,1.057054758,23,5,23.53720459187964
2014-07-27 05:00:00,0.0,0.0,1.057054758,22,8,23.40939982143925
2014-07-27 06:00:00,32.8,0.9,1.057054758,20,5,20.615528128088304
2014-07-27 07:00:00,194.7,0.0,1.057054758,22,15,26.627053911388696
2014-07-27 08:00:00,253.5,0.0,1.057054758,19,10,21.470910553583888
2014-07-27 09:00:00,379.8,2.3,1.057054758,23,7,24.041630560342615
2014-07-27 10:00:00,860.0,0.8,1.057054758,38,2,38.05259518088089
2014-07-27 11:00:00,1058.0,3.2,1.057054758,41,0,41.0
2014-07-27 12:00:00,1163.0,3.4,1.057054758,42,11,43.41658669218482
2014-07-27 13:00:00,1340.0,5.0,1.057054758,47,22,51.894122981316485
2014-07-27 14:00:00,498.6,3.0,1.057054758,59,45,74.2024258363566
2014-07-27 15:00:00,131.4,3.0,1.057054758,65,44,78.49203781276162
2014-07-27 16:00:00,36.7,0.7,1.057054758,53,13,54.57105459856901
2014-07-27 17:00:00,49.0,1.9,1.057054758,60,20,63.245553203367585
2014-07-27 18:00:00,1.3,4.7,1.057054758,73,35,80.95677859203639
2014-07-27 19:00:00,0.0,2.8,1.057054758,50,15,52.20153254455275
2014-07-27 20:00:00,0.0,0.0,1.057054758,65,20,68.00735254367721
2014-07-27 21:00:00,0.0,0.7,1.057054758,13,40,42.05948168962618
2014-07-27 22:00:00,0.0,0.0,1.057054758,56,19,59.135437767890075
2014-07-27 23:00:00,0.0,0.0,1.057054758,59,6,59.30430001273095
2014-07-28 00:00:00,0.0,0.9,1.656483769,58,1,58.008620049092706
2014-07-28 01:00:00,0.0,1.0,1.656483769,42,5,42.2965719651132
2014-07-28 02:00:00,0.0,0.0,1.656483769,31,9,32.28002478313795
2014-07-28 03:00:00,0.0,0.4,1.656483769,25,12,27.730849247724095
2014-07-28 04:00:00,0.0,0.3,1.656483769,20,10,22.360679774997898
2014-07-28 05:00:00,0.0,0.0,1.656483769,21,12,24.186773244895647
2014-07-28 06:00:00,28.7,0.0,1.656483769,20,10,22.360679774997898
2014-07-28 07:00:00,59.9,1.9,1.656483769,21,11,23.706539182259394
2014-07-28 08:00:00,248.8,0.6,1.656483769,18,9,20.12461179749811
2014-07-28 09:00:00,185.7,1.2,1.656483769,20,10,22.360679774997898
2014-07-28 10:00:00,858.0,2.1,1.656483769,37,4,37.21558813185679
2014-07-28 11:00:00,674.6,1.9,1.656483769,40,3,40.11234224026316
2014-07-28 12:00:00,1139.0,3.8,1.656483769,41,10,42.20189569201838
2014-07-28 13:00:00,602.1,3.1,1.656483769,45,16,47.75981574503821
2014-07-28 14:00:00,834.0,3.9,1.656483769,63,33,71.11961754677819
2014-07-28 15:00:00,1091.0,1.4,1.656483769,65,35,73.824115301167
2014-07-28 16:00:00,335.0,3.9,1.656483769,63,31,70.21395872616783
2014-07-28 17:00:00,112.3,4.1,1.656483769,61,24,65.55150646628954
2014-07-28 18:00:00,4.4,1.0,1.656483769,69,31,75.64390259630977
2014-07-28 19:00:00,0.0,1.5,1.656483769,80,50,94.33981132056604
2014-07-28 20:00:00,0.0,1.4,1.656483769,84,30,89.19641248391103
2014-07-28 21:00:00,0.0,0.0,1.656483769,79,45,90.91754506144565
2014-07-28 22:00:00,0.0,0.0,1.656483769,62,16,64.03124237432849
2014-07-28 23:00:00,0.0,0.0,1.656483769,66,10,66.75327707311455
2014-07-29 00:00:00,0.0,1.0,3.440176487,60,7,60.40695324215582
2014-07-29 01:00:00,0.0,0.9,3.440176487,49,6,49.36598018878993
2014-07-29 02:00:00,0.0,0.0,3.440176487,42,12,43.68065933568311
2014-07-29 03:00:00,0.0,1.1,3.440176487,26,11,28.231188426986208
2014-07-29 04:00:00,0.0,0.2,3.440176487,21,9,22.847319317591726
2014-07-29 05:00:00,0.0,0.1,3.440176487,20,11,22.825424421026653
2014-07-29 06:00:00,0.0,1.3,3.440176487,18,10,20.591260281974
2014-07-29 07:00:00,56.0,0.0,3.440176487,20,13,23.853720883753127
2014-07-29 08:00:00,157.6,1.3,3.440176487,19,9,21.02379604162864
2014-07-29 09:00:00,281.4,2.0,3.440176487,21,13,24.698178070456937
2014-07-29 10:00:00,506.2,1.7,3.440176487,46,13,47.80167361086848
2014-07-29 11:00:00,409.8,2.8,3.440176487,44,6,44.40720662234904
2014-07-29 12:00:00,295.8,1.0,3.440176487,38,9,39.05124837953327
2014-07-29 13:00:00,277.1,2.1,3.440176487,60,29,66.64082832618455
2014-07-29 14:00:00,391.6,0.8,3.440176487,76,32,82.46211251235322
2014-07-29 15:00:00,283.6,2.2,3.440176487,43,21,47.853944456021594
2014-07-29 16:00:00,57.1,0.0,3.440176487,74,48,88.20430828479978
2014-07-29 17:00:00,97.3,1.5,3.440176487,52,30,60.03332407921454
2014-07-29 18:00:00,18.1,0.3,3.440176487,80,50,94.33981132056604
2014-07-29 19:00:00,0.0,1.8,3.440176487,51,23,55.94640292279746
2014-07-29 20:00:00,0.0,2.3,3.440176487,59,40,71.28113354878694
2014-07-29 21:00:00,0.0,0.8,3.440176487,78,28,82.87339742040264
2014-07-29 22:00:00,0.0,0.2,3.440176487,62,15,63.788713735268246
2014-07-29 23:00:00,0.0,0.0,3.440176487,67,4,67.11929677819934
2014-07-30 00:00:00,0.0,0.0,2.5020320419999997,58,6,58.309518948453004
2014-07-30 01:00:00,0.0,0.0,2.5020320419999997,46,3,46.09772228646444
2014-07-30 02:00:00,0.0,0.0,2.5020320419999997,32,1,32.01562118716424
2014-07-30 03:00:00,0.0,1.2,2.5020320419999997,24,1,24.020824298928627
2014-07-30 04:00:00,0.0,1.4,2.5020320419999997,20,1,20.024984394500787
2014-07-30 05:00:00,0.0,0.9,2.5020320419999997,19,9,21.02379604162864
2014-07-30 06:00:00,28.2,1.0,2.5020320419999997,19,9,21.02379604162864
2014-07-30 07:00:00,78.5,1.1,2.5020320419999997,18,8,19.697715603592208
2014-07-30 08:00:00,108.9,0.0,2.5020320419999997,19,12,22.47220505424423
2014-07-30 09:00:00,151.0,0.7,2.5020320419999997,17,11,20.248456731316587
2014-07-30 10:00:00,561.3,0.5,2.5020320419999997,21,10,23.259406699226016
2014-07-30 11:00:00,486.8,1.6,2.5020320419999997,47,5,47.265209192385896
2014-07-30 12:00:00,325.9,2.6,2.5020320419999997,43,3,43.104524124504614
2014-07-30 13:00:00,259.2,1.7,2.5020320419999997,49,10,50.00999900019995
2014-07-30 14:00:00,873.0,2.3,2.5020320419999997,34,12,36.05551275463989
2014-07-30 15:00:00,981.0,3.7,2.5020320419999997,55,9,55.731499172371095
2014-07-30 16:00:00,296.5,3.4,2.5020320419999997,60,25,65.0
2014-07-30 17:00:00,155.7,3.1,2.5020320419999997,56,30,63.52952069707436
2014-07-30 18:00:00,101.2,2.3,2.5020320419999997,79,21,81.74350127074322
2014-07-30 19:00:00,0.0,0.7,2.5020320419999997,43,26,50.24937810560445
2014-07-30 20:00:00,0.0,0.6,2.5020320419999997,41,14,43.32435804486894
2014-07-30 21:00:00,0.0,2.7,2.5020320419999997,25,12,27.730849247724095
2014-07-30 22:00:00,0.0,3.3,2.5020320419999997,38,15,40.85339643163099
2014-07-30 23:00:00,0.0,2.8,2.5020320419999997,42,5,42.2965719651132
2014-07-31 00:00:00,0.0,4.4,4.1362934110000005,68,0,68.0
2014-07-31 01:00:00,0.0,1.6,4.1362934110000005,55,2,55.036351623268054
2014-07-31 02:00:00,0.0,0.0,4.1362934110000005,48,2,48.041648597857254
2014-07-31 03:00:00,0.0,0.0,4.1362934110000005,31,7,31.78049716414141
2014-07-31 04:00:00,0.0,1.6,4.1362934110000005,26,4,26.30589287593181
2014-07-31 05:00:00,0.0,0.9,4.1362934110000005,21,3,21.213203435596427
2014-07-31 06:00:00,0.0,0.5,4.1362934110000005,20,10,22.360679774997898
2014-07-31 07:00:00,11.4,1.0,4.1362934110000005,19,9,21.02379604162864
2014-07-31 08:00:00,168.6,0.0,4.1362934110000005,20,13,23.853720883753127
2014-07-31 09:00:00,310.6,0.0,4.1362934110000005,18,12,21.633307652783937
2014-07-31 10:00:00,136.5,1.1,4.1362934110000005,22,11,24.596747752497688
2014-07-31 11:00:00,407.1,0.7,4.1362934110000005,48,6,48.373546489791295
2014-07-31 12:00:00,996.0,3.0,4.1362934110000005,44,4,44.181444068749045
2014-07-31 13:00:00,492.0,1.4,4.1362934110000005,50,11,51.19570294468082
2014-07-31 14:00:00,624.8,0.9,4.1362934110000005,35,13,37.33630940518894
2014-07-31 15:00:00,445.7,1.7,4.1362934110000005,56,10,56.88585061331157
2014-07-31 16:00:00,732.2,1.7,4.1362934110000005,61,26,66.30987860040162
2014-07-31 17:00:00,274.5,2.5,4.1362934110000005,57,31,64.88451279003334
2014-07-31 18:00:00,60.9,1.9,4.1362934110000005,80,22,82.96987405076617
2014-07-31 19:00:00,0.0,0.5,4.1362934110000005,44,27,51.62363799656123
2014-07-31 20:00:00,0.0,0.7,4.1362934110000005,51,12,52.392747589718944
2014-07-31 21:00:00,0.0,0.7,4.1362934110000005,54,14,55.78530272392541
2014-07-31 22:00:00,0.0,0.1,4.1362934110000005,57,20,60.40695324215582
2014-07-31 23:00:00,0.0,0.0,4.1362934110000005,75,14,76.2954782408499
2014-08-01 00:00:00,0.0,0.0,6.877630711,61,2,61.032778078668514
2014-08-01 01:00:00,0.0,0.0,6.877630711,49,1,49.01020301937138
2014-08-01 02:00:00,0.0,0.4,6.877630711,35,2,35.05709628591621
2014-08-01 03:00:00,0.0,0.0,6.877630711,29,4,29.274562336608895
2014-08-01 04:00:00,0.0,0.2,6.877630711,24,5,24.515301344262525
2014-08-01 05:00:00,0.0,1.4,6.877630711,22,3,22.20360331117452
2014-08-01 06:00:00,12.1,1.6,6.877630711,20,13,23.853720883753127
2014-08-01 07:00:00,141.6,0.7,6.877630711,19,10,21.470910553583888
2014-08-01 08:00:00,253.2,0.1,6.877630711,22,12,25.059928172283335
2014-08-01 09:00:00,139.7,0.4,6.877630711,17,9,19.235384061671343
2014-08-01 10:00:00,235.1,2.1,6.877630711,24,12,26.832815729997478
2014-08-01 11:00:00,286.9,1.7,6.877630711,45,8,45.70557952810576
2014-08-01 12:00:00,531.8,1.3,6.877630711,40,5,40.311288741492746
2014-08-01 13:00:00,291.7,2.3,6.877630711,41,11,42.44997055358225
2014-08-01 14:00:00,819.0,1.5,6.877630711,55,1,55.00909015790027
2014-08-01 15:00:00,285.8,3.4,6.877630711,71,55,89.81091247727082
2014-08-01 16:00:00,285.2,2.7,6.877630711,61,23,65.19202405202648
2014-08-01 17:00:00,185.7,1.0,6.877630711,50,14,51.92301994298868
2014-08-01 18:00:00,42.9,0.9,6.877630711,60,11,61.0
2014-08-01 19:00:00,0.0,0.0,6.877630711,64,41,76.00657866263946
2014-08-01 20:00:00,0.0,0.0,6.877630711,54,26,59.93329625508679
2014-08-01 21:00:00,0.0,1.2,6.877630711,61,18,63.60031446463138
2014-08-01 22:00:00,0.0,2.9,6.877630711,58,25,63.15853069855251
2014-08-01 23:00:00,0.0,3.1,6.877630711,46,2,46.04345773288535
2014-08-02 00:00:00,0.0,2.2,16.72620964,69,5,69.18092222571191
2014-08-02 01:00:00,0.0,0.6,16.72620964,62,3,62.07253821135398
2014-08-02 02:00:00,0.0,1.4,16.72620964,52,5,52.23983154643591
2014-08-02 03:00:00,0.0,1.0,16.72620964,34,8,34.92849839314596
2014-08-02 04:00:00,0.0,0.0,16.72620964,25,12,27.730849247724095
2014-08-02 05:00:00,0.0,0.0,16.72620964,23,9,24.698178070456937
2014-08-02 06:00:00,30.2,1.6,16.72620964,21,11,23.706539182259394
2014-08-02 07:00:00,144.3,2.1,16.72620964,24,5,24.515301344262525
2014-08-02 08:00:00,522.5,0.0,16.72620964,21,7,22.135943621178654
2014-08-02 09:00:00,661.1,0.0,16.72620964,23,6,23.769728648009426
2014-08-02 10:00:00,233.1,0.2,16.72620964,21,11,23.706539182259394
2014-08-02 11:00:00,337.5,2.6,16.72620964,41,10,42.20189569201838
2014-08-02 12:00:00,1381.0,2.0,16.72620964,48,6,48.373546489791295
2014-08-02 13:00:00,111.5,3.4,16.72620964,36,8,36.87817782917155
2014-08-02 14:00:00,332.4,1.2,16.72620964,52,22,56.462376853972415
2014-08-02 15:00:00,405.7,3.9,16.72620964,66,31,72.91776189653656
2014-08-02 16:00:00,338.4,2.5,16.72620964,64,26,69.07966415668217
2014-08-02 17:00:00,9.7,1.6,16.72620964,58,32,66.24198064671678
2014-08-02 18:00:00,9.7,2.8,16.72620964,60,41,72.67048919609665
2014-08-02 19:00:00,0.0,0.0,16.72620964,76,28,80.99382692526635
2014-08-02 20:00:00,0.0,0.0,16.72620964,64,26,69.07966415668217
2014-08-02 21:00:00,0.0,0.6,16.72620964,66,28,71.69379331573968
2014-08-02 22:00:00,0.0,0.1,16.72620964,51,17,53.75872022286245
2014-08-02 23:00:00,0.0,0.0,16.72620964,51,9,51.78802950489621
2014-08-03 00:00:00,0.0,0.0,21.33409691,68,6,68.26419266350405
2014-08-03 01:00:00,0.0,0.0,21.33409691,55,1,55.00909015790027
2014-08-03 02:00:00,0.0,0.0,21.33409691,47,7,47.51841748206689
2014-08-03 03:00:00,0.0,0.0,21.33409691,31,5,31.400636936215164
2014-08-03 04:00:00,0.0,0.0,21.33409691,28,9,29.410882339705484
2014-08-03 05:00:00,0.0,0.0,21.33409691,23,5,23.53720459187964
2014-08-03 06:00:00,4.7,0.0,21.33409691,22,8,23.40939982143925
2014-08-03 07:00:00,50.3,0.0,21.33409691,20,5,20.615528128088304
2014-08-03 08:00:00,83.7,0.0,21.33409691,22,15,26.627053911388696
2014-08-03 09:00:00,83.6,0.4,21.33409691,19,10,21.470910553583888
2014-08-03 10:00:00,331.7,2.5,21.33409691,23,7,24.041630560342615
2014-08-03 11:00:00,279.8,2.0,21.33409691,38,2,38.05259518088089
2014-08-03 12:00:00,1089.0,2.6,21.33409691,41,0,41.0
2014-08-03 13:00:00,537.7,1.4,21.33409691,42,11,43.41658669218482
2014-08-03 14:00:00,538.2,0.5,21.33409691,47,22,51.894122981316485
2014-08-03 15:00:00,97.2,1.4,21.33409691,59,45,74.2024258363566
2014-08-03 16:00:00,607.2,4.2,21.33409691,65,44,78.49203781276162
2014-08-03 17:00:00,53.9,1.1,21.33409691,53,13,54.57105459856901
2014-08-03 18:00:00,3.0,1.7,21.33409691,60,20,63.245553203367585
2014-08-03 19:00:00,0.0,4.0,21.33409691,73,35,80.95677859203639
2014-08-03 20:00:00,0.0,1.6,21.33409691,50,15,52.20153254455275
2014-08-03 21:00:00,0.0,0.0,21.33409691,65,20,68.00735254367721
2014-08-03 22:00:00,0.0,0.0,21.33409691,13,40,42.05948168962618
2014-08-03 23:00:00,0.0,0.0,21.33409691,56,19,59.135437767890075
2014-08-04 00:00:00,0.0,0.0,5.558486938,59,6,59.30430001273095
2014-08-04 01:00:00,0.0,2.1,5.558486938,58,1,58.008620049092706
2014-08-04 02:00:00,0.0,0.1,5.558486938,42,5,42.2965719651132
2014-08-04 03:00:00,0.0,0.1,5.558486938,31,9,32.28002478313795
2014-08-04 04:00:00,0.0,0.0,5.558486938,25,12,27.730849247724095
2014-08-04 05:00:00,0.0,1.1,5.558486938,20,10,22.360679774997898
2014-08-04 06:00:00,4.7,0.0,5.558486938,21,12,24.186773244895647
2014-08-04 07:00:00,80.4,1.3,5.558486938,20,10,22.360679774997898
2014-08-04 08:00:00,204.7,0.0,5.558486938,21,11,23.706539182259394
2014-08-04 09:00:00,265.9,1.5,5.558486938,18,9,20.12461179749811
2014-08-04 10:00:00,791.8,2.7,5.558486938,20,10,22.360679774997898
2014-08-04 11:00:00,479.9,2.5,5.558486938,37,4,37.21558813185679
2014-08-04 12:00:00,345.0,2.9,5.558486938,40,3,40.11234224026316
2014-08-04 13:00:00,173.7,2.6,5.558486938,41,10,42.20189569201838
2014-08-04 14:00:00,250.9,3.0,5.558486938,45,16,47.75981574503821
2014-08-04 15:00:00,119.4,1.0,5.558486938,63,33,71.11961754677819
2014-08-04 16:00:00,176.9,1.4,5.558486938,65,35,73.824115301167
2014-08-04 17:00:00,43.1,2.9,5.558486938,63,31,70.21395872616783
2014-08-04 18:00:00,21.0,0.0,5.558486938,61,24,65.55150646628954
2014-08-04 19:00:00,0.0,3.2,5.558486938,69,31,75.64390259630977
2014-08-04 20:00:00,0.0,2.4,5.558486938,80,50,94.33981132056604
2014-08-04 21:00:00,0.0,1.2,5.558486938,84,30,89.19641248391103
2014-08-04 22:00:00,0.0,0.0,5.558486938,79,45,90.91754506144565
2014-08-04 23:00:00,0.0,0.0,5.558486938,62,16,64.03124237432849
2014-08-05 00:00:00,0.0,0.0,1.510545373,66,10,66.75327707311455
2014-08-05 01:00:00,0.0,1.7,1.510545373,60,7,60.40695324215582
2014-08-05 02:00:00,0.0,1.2,1.510545373,49,6,49.36598018878993
2014-08-05 03:00:00,0.0,0.0,1.510545373,42,12,43.68065933568311
2014-08-05 04:00:00,0.0,0.0,1.510545373,26,11,28.231188426986208
2014-08-05 05:00:00,0.0,1.5,1.510545373,21,9,22.847319317591726
2014-08-05 06:00:00,6.1,0.0,1.510545373,20,11,22.825424421026653
2014-08-05 07:00:00,96.6,2.5,1.510545373,18,10,20.591260281974
2014-08-05 08:00:00,175.8,1.3,1.510545373,20,13,23.853720883753127
2014-08-05 09:00:00,290.5,1.2,1.510545373,19,9,21.02379604162864
2014-08-05 10:00:00,356.7,0.0,1.510545373,21,13,24.698178070456937
2014-08-05 11:00:00,309.8,1.4,1.510545373,46,13,47.80167361086848
2014-08-05 12:00:00,328.1,1.0,1.510545373,44,6,44.40720662234904
2014-08-05 13:00:00,353.4,0.0,1.510545373,38,9,39.05124837953327
2014-08-05 14:00:00,865.0,2.6,1.510545373,60,29,66.64082832618455
2014-08-05 15:00:00,309.3,2.7,1.510545373,76,32,82.46211251235322
2014-08-05 16:00:00,654.4,3.0,1.510545373,43,21,47.853944456021594
2014-08-05 17:00:00,387.6,1.6,1.510545373,74,48,88.20430828479978
2014-08-05 18:00:00,179.6,3.1,1.510545373,52,30,60.03332407921454
2014-08-05 19:00:00,0.0,2.4,1.510545373,80,50,94.33981132056604
2014-08-05 20:00:00,0.0,2.7,1.510545373,51,23,55.94640292279746
2014-08-05 21:00:00,0.0,0.8,1.510545373,59,40,71.28113354878694
2014-08-05 22:00:00,0.0,0.1,1.510545373,78,28,82.87339742040264
2014-08-05 23:00:00,0.0,0.0,1.510545373,62,15,63.788713735268246
2014-08-06 00:00:00,0.0,1.8,4.712887287,67,4,67.11929677819934
2014-08-06 01:00:00,0.0,0.0,4.712887287,58,6,58.309518948453004
2014-08-06 02:00:00,0.0,0.0,4.712887287,46,3,46.09772228646444
2014-08-06 03:00:00,0.0,1.6,4.712887287,32,1,32.01562118716424
2014-08-06 04:00:00,0.0,0.0,4.712887287,24,1,24.020824298928627
2014-08-06 05:00:00,0.0,0.9,4.712887287,20,1,20.024984394500787
2014-08-06 06:00:00,10.8,0.3,4.712887287,19,9,21.02379604162864
2014-08-06 07:00:00,210.7,0.2,4.712887287,19,9,21.02379604162864
